Class II,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6
229.0,-0.20441346832182436,-0.22467736400213154,-0.21142828629589178,-0.1799863137959509,,,-0.22464114830433934,-0.21178586111725148,-0.20924133310385418,-0.22718899435881598,-0.20823718666184807,-0.22885281287170156,-0.24502372851366686,-0.13981927612667597,-0.24113280021288366,,,-0.17497345280424195,,-0.2245122352207321,,-0.22883312880457632,-0.17842735790121403,-0.19444085216211773,-0.1786760101817308,-0.20061091927846972,-0.21317131573081755,-0.20387910674108842,-0.19931047238439045
230.0,-0.21924592930301778,-0.2303533233825864,-0.2117332060653596,-0.17945602098506666,-0.226336085366421,-0.21756717359150624,-0.22901308204048842,-0.22882057431467318,,-0.23811082635728456,-0.2203254228474115,-0.2260575601712309,-0.2391073030519044,-0.14661653000621833,-0.24247318037810972,,,-0.1744507826562655,,,,-0.2300016167178086,-0.19331934407454343,,-0.18553350387548753,-0.19802970512851736,-0.21342106187316975,-0.19863135778859334,-0.21190715449654365
231.0,,-0.04172800659777278,,-0.043237055189178815,-0.04105404263671811,0.004337301029713309,-0.06646615648510075,-0.09855971697475599,-0.08454145951442792,-0.047770807635882144,-0.03475542707137336,-0.03307550608579594,-0.12877017417969927,-0.06191816424877472,-0.11432118110280103,,,-0.13424873710774296,-0.10338233204627238,,-0.1502466766127511,-0.038286135525339646,-0.02546777600212132,,-0.13439287293899663,-0.037215193371107895,0.007743021965412912,-0.0006020902106831912,-0.03200748013012042
232.0,-0.22475290255698102,-0.23256064091943,-0.21615454272264292,-0.1834111215329116,,-0.22462474849303382,-0.23432746855808284,-0.23296204128468853,-0.2208332912895801,-0.2433077286059197,-0.22811058666715375,-0.23008601259249745,,-0.15140897585949117,-0.2538081343840431,,,-0.18472996223313584,-0.2504065112237244,,,-0.24160303242775774,-0.1984825367124875,-0.2044220894811324,-0.18883439914502467,-0.2010492386624239,-0.21186708587631145,-0.2033996169890838,-0.21431534372386707
233.0,-0.22742846031716127,-0.23577128460938426,-0.21729799185814724,-0.18436122948574585,-0.23184554424959158,-0.22587772374729054,-0.23610765714525733,-0.23423834242639138,-0.2208086275487594,-0.24519751124178704,-0.230686768149323,-0.23326492742832683,,,-0.2538664117825312,,,-0.1851655206897829,-0.24994435270371673,-0.22810702623144755,,-0.23979465827632682,-0.19864986239982826,-0.20710548745383237,,-0.20367915496614894,-0.21677876000923857,-0.20800804627223934,-0.21706755998366523
234.0,-0.1628514060277622,-0.14925590374972353,-0.14856399382394375,-0.097857214710255,-0.17362539701301016,-0.17256234813248958,-0.203619215429323,-0.2045448056602435,-0.19658883406283842,-0.2200189367109664,-0.18219227497398305,-0.19292559433918166,-0.23563035159570275,,-0.22394096765889726,,,-0.1323540578213283,,-0.18790351794249024,-0.2404875035712672,-0.2078559886479776,-0.11025409214465638,-0.1882715446734805,-0.1801404918858212,-0.19116270144656863,-0.20401395717790258,-0.1955413127201191,-0.20658796730212603
235.0,,-0.21048746555099435,-0.18655191510347582,-0.16628708284810817,-0.14554834693531396,,-0.18901119731692065,-0.20368525591174974,-0.17510671580801437,-0.21020874155712568,-0.18700492169891464,-0.2100259638008845,-0.20711374166862967,-0.1056229792214502,-0.13661228602449524,,-0.19820414183244398,-0.13845187621438698,-0.20222648551292088,-0.19083750178211828,,-0.21016514333365094,-0.17450715608351577,,-0.16479830260487394,-0.17908456731094247,-0.18758621092540056,-0.18651092239069866,-0.18152692116723299
236.0,-0.13861552845253722,-0.11181750500793529,-0.13763770208468037,-0.12845952900503274,-0.07673308646186604,-0.06767041970471331,-0.07138785434375962,-0.14312606908605338,,-0.056914020682946154,-0.0733981493039122,-0.1451596584870213,0.0038306599846356674,,-0.0669999335304724,,-0.0722077152746805,-0.12499311990399319,-0.12810781286668477,-0.1368099074740126,,-0.12770328202840092,-0.12830136270784048,-0.06149979932770347,-0.12765160795191374,-0.136104916606547,,-0.08081007039323464,-0.13489802645796
237.0,-0.19132141869919478,,-0.15240090092308045,-0.15051087172430216,-0.2148933630706052,-0.10270258497678876,-0.21861992220066093,-0.1778206225707104,-0.21141174229607518,-0.1704677243616803,-0.22174090717827372,-0.16034171727193056,-0.1796906890543942,-0.12830595003295675,,,-0.19125261484994668,-0.16088313673170995,,-0.20233554655903901,-0.19223934003656473,-0.165873887193989,-0.12258838566863385,-0.17558183089603974,-0.17102816128259193,-0.12273617539594467,-0.18353477350502,-0.1303839830866017,-0.17012110185980014
238.0,-0.21077765911060262,-0.193287588640525,-0.20057822449899534,,,-0.21012603483663472,-0.18005789589319016,-0.20506574490175486,-0.18541615947106427,-0.23110751423612913,,-0.20142097019355326,-0.2295737264784483,-0.13521776437114308,-0.2353633377625628,,,-0.1753218995695596,-0.23316222144593682,-0.19834427124567114,,,-0.18122408724676706,-0.19607095373431863,-0.18509183479012692,-0.1865116457612771,-0.19763155576223457,-0.18350079228089183,-0.19237700449912964
239.0,-0.22267479944227792,-0.2278880076920858,-0.21643405251132175,,-0.2279783279181353,-0.2228859256912082,,,-0.21799696109520034,-0.24013956359873037,-0.22590243111100866,,-0.2496503171449029,-0.14925142055502968,,,,-0.18331439724903295,-0.2450628033361353,-0.22422148006545364,,-0.23809756868806087,-0.195805325715035,-0.20269167396602686,-0.18864843321434652,-0.20124404727751466,-0.2134765610159147,-0.20443851145176048,-0.21357436242315217
240.0,-0.19462040739378597,-0.19125226987278615,-0.18942324293263108,-0.16721509526715558,-0.19913313213076628,-0.191229122328559,-0.1975194515938575,-0.20516993275005713,-0.19187805956608595,,-0.16045043565193923,-0.20213348558779087,-0.1704935916541189,-0.13319386293509955,-0.21493710959248746,,,-0.1679609616522245,-0.21444480138562466,-0.20027382818524633,-0.22911386700601474,-0.20754995609927393,-0.17541549552908,-0.1478450256828984,-0.16635576727430343,-0.1793767802335786,-0.18941768263598355,-0.18025091729508272,-0.1884339254346111
241.0,-0.2132194302703788,-0.22215471538859605,-0.2130799350471758,-0.173777468801848,-0.2174626780305453,-0.20700638216277106,-0.22068808247105481,-0.2214753310093629,-0.21064716633063368,-0.22541037540741143,,,-0.21188052995535772,-0.13109358785996006,,,,-0.16894096817968035,-0.20791681229051578,-0.18251133142641707,,-0.20532426483597432,,,-0.18385981049938419,-0.1948884162101791,-0.2060951750308378,-0.1882956898009381,-0.19523507523045852
242.0,-0.22072657777224375,-0.22668401630835297,-0.20937007785198403,-0.17678246139685866,,-0.22403661725123986,-0.23725954387813494,-0.22710147481768567,-0.20820545598938503,-0.2371937259604666,-0.2254211664385155,-0.22663305337426898,,-0.14745664003627412,-0.24588240818966295,,,-0.1755179008750508,,-0.21539309625972602,-0.23926034804712154,-0.23231077140348194,-0.19205244958467751,-0.202114868794325,,,-0.20850938774024264,-0.20579706574910692,-0.21299216282973332
243.0,-0.20903724775203877,-0.12853005207260798,-0.18899127325921833,-0.1602991931918737,-0.21542311873244852,-0.20997260929529718,-0.20356685694146495,-0.07266903667164108,-0.17404617495272456,-0.12074976648570003,-0.20767099292950317,-0.19325444759806057,,-0.1242963339804177,,,-0.19159398447855147,-0.17917659191088597,-0.21791099028568248,-0.21650325230715284,,-0.22874966538220257,-0.19396474315428644,-0.1755065954388612,-0.1793268909391043,-0.1847583682254604,-0.1515117681411901,-0.19844488955170267,-0.19973389027051325
244.0,-0.19225656510081118,-0.17637437634523018,,-0.15848735942135253,-0.19386206329542519,,-0.1995876118642514,,-0.18396099876264335,-0.1937843071777493,-0.1650649145705501,-0.2028734054202684,-0.18518651554968063,-0.13128452195770002,-0.2152284965849279,,,-0.14376568938548095,-0.2169289034306661,-0.19424726678492926,-0.22115232141033805,-0.20576940308863426,-0.17039572490885663,-0.1604344255174345,-0.16338031238345305,-0.1799368550019645,-0.18270228636384592,-0.1678108220625183,-0.18385571954090837
245.0,-0.20864760341803193,0.03389411888525737,,-0.17017589679459255,-0.21105263452224107,,-0.21566166763667982,-0.005780438061581634,-0.1795708528965599,-0.1032692771039272,-0.21647530546746624,-0.1869240223646417,,-0.10338905027789273,-0.21103252389378546,-0.19378293215384884,,-0.17122765007707735,-0.1033534471387719,-0.20664400931452886,-0.1645535141869371,-0.18490354749520052,-0.1817021606391693,-0.18052229258409475,-0.1518039331987383,,-0.09137844697704849,-0.20142838134195365,-0.21299216282973332
246.0,-0.22589585927006772,-0.2296366618446502,-0.2163578225689548,-0.1835215992018458,,,-0.234432185533799,-0.2293936074803357,-0.21984674165675236,-0.2418348097867878,-0.22912973538537454,-0.23142883006625295,-0.2516691921839877,-0.14959510193096162,,,,-0.18429440377648879,-0.2493377696462066,-0.22681184417611625,,-0.24054582907769043,-0.19752638992768304,-0.20602711256760714,-0.19108923605449724,-0.20292427158267232,-0.21677876000923857,-0.2081145995504626,-0.21587669717894487
247.0,-0.1596043699110386,-0.13773198621970908,,,-0.11392193392326745,-0.10290715236523884,-0.10144162637429352,-0.16260919671857849,-0.14684206882749964,-0.09407048221463181,-0.0972915248088666,-0.1617941524986457,-0.06570836913939704,-0.07856761757169871,-0.10735703198347434,,-0.11028594566541346,-0.13344295396294592,-0.1597945563947132,-0.15977956474101057,,-0.15455068289195228,-0.1464203442798849,-0.09189492402781856,-0.1395999189979848,-0.1504720519694894,-0.1509567767137407,-0.10297315226367064,-0.14667433641575028
248.0,,-0.08567369210402191,-0.12399254240099561,-0.11765481298326645,-0.10123428582211982,-0.08354996323315043,-0.0839277121857681,-0.12413783373296408,-0.11872540429190909,-0.07936908494442858,-0.08995931597500026,-0.1294569153755538,-0.062203377752097,-0.06644330236521163,-0.09616777147376117,,,-0.11266681558088172,-0.12247525590409082,-0.1302282680499821,,-0.11334757338011853,-0.11704273431676802,-0.09207047342790173,-0.12251429911692988,-0.12850738061800798,-0.12187522591539257,-0.09396940025380601,-0.11367420491605483
249.0,-0.20932298693031046,-0.2117487898577621,-0.20235692315422427,-0.173070411720669,-0.21232404811066505,-0.20007666187902476,-0.2117871395351824,,-0.2026807780455497,-0.21776787210059503,-0.20416059178896484,-0.21517799818998729,-0.21577808037803536,-0.13603878099142488,-0.22915679482358128,,,-0.17005164224413033,,-0.20931367028572195,,-0.22240644528179873,-0.1850964817252251,,-0.17688608809895362,-0.18923896637254753,-0.2006840086132062,-0.18664411398847772,-0.20028962624604943
